"polygon_id","Forest_t0","Agriculture_t0","Urban_t0","Grassland_t0","Other_t0","Area_Total_t0","forest_sp_t0","agriculture_sp_t0","generalist_sp_t0","Sp_Total_t0","Forest_t1","Agriculture_t1","Urban_t1","Grassland_t1","Other_t1","Area_Total_t1","forest_sp_t1","agriculture_sp_t1","generalist_sp_t1","Sp_Total_t1","delta_forest_sp","delta_agriculture_sp","delta_generalist_sp"
"4_450",3533310000,5666530000,230010000,768060000,860460000,11058370000,40,42,87,169,307520000,2721220000,171680000,90680000,3500390000,6791490000,21,27,85,133,-19,-15,-2
"4_451",7042680000,730640000,145950000,510000,3179160000,11098940000,41,33,85,159,4.438e+09,3211370000,410530000,1888230000,389210000,10337340000,33,42,89,164,-8,9,4
"16_001",2954070000,10433980000,4385060000,2.1675e+10,11109850000,50557960000,41,48,95,184,6879320000,11490500000,1267690000,1512860000,7534700000,28685070000,27,45,84,156,-14,-3,-11
"16_002",8881680000,4402390000,294770000,3602790000,1.3951e+10,31132630000,57,59,131,247,9071650000,13630230000,831180000,2802550000,2271240000,28606850000,28,38,88,154,-29,-21,-43
"16_003",19574150000,51350000,76260000,71540000,25611270000,45384570000,46,37,93,176,15298840000,23060610000,1468740000,6411550000,27096650000,73336390000,29,32,84,145,-17,-5,-9
"16_004",41018120000,13095410000,2500260000,1454570000,28575970000,86644330000,49,39,94,182,10759250000,16589800000,2189360000,5544040000,1200190000,36282640000,34,24,83,141,-15,-15,-11
"16_005",18946470000,30372560000,6410170000,6086490000,894610000,62710300000,45,43,103,191,17509530000,27810620000,3452780000,4617690000,1627510000,55018130000,39,30,96,165,-6,-13,-7
"16_006",11337080000,17853170000,425100000,4846560000,15189630000,49651540000,40,42,87,169,12608970000,22467660000,1396930000,2210500000,17013420000,55697480000,31,34,84,149,-9,-8,-3
"16_007",1753100000,4768650000,1369830000,15073310000,22444370000,45409260000,47,47,108,202,27857050000,25627670000,1690050000,6788240000,7265750000,69228760000,33,27,97,157,-14,-20,-11
"16_008",5652580000,13495170000,448220000,1411470000,5466150000,26473590000,50,45,114,209,5442850000,7662820000,576380000,593130000,6239050000,20514230000,32,40,88,160,-18,-5,-26
"16_009",6600660000,27381840000,444730000,976110000,18094170000,53497510000,43,40,89,172,15370890000,7586550000,509680000,4756340000,16098150000,44321610000,24,33,90,147,-19,-7,1
"16_010",9284270000,28393020000,3833330000,12779980000,9702670000,63993270000,46,44,110,200,16018850000,10501160000,3290070000,7812530000,7842630000,45465240000,31,31,87,149,-15,-13,-23
"16_011",22714440000,18385320000,2708970000,4343050000,2569960000,50721740000,44,38,101,183,10908330000,25286740000,3559080000,10801740000,12781200000,63337090000,35,41,93,169,-9,3,-8
"16_012",10510480000,12606960000,610620000,3662940000,18024210000,45415210000,46,40,101,187,2913290000,4772180000,1544370000,25061850000,38211280000,72502970000,31,20,81,132,-15,-20,-20
"16_013",10785180000,6118470000,675020000,1640000,9602090000,27182400000,51,43,110,204,12285880000,26643970000,2611610000,3804040000,1485390000,46830890000,27,26,90,143,-24,-17,-20
"16_014",16721920000,19553100000,1625160000,6759650000,13157820000,57817650000,47,42,109,198,4903270000,6443220000,521430000,198650000,12905020000,24971590000,33,27,101,161,-14,-15,-8
"16_015",8683730000,19741970000,1200210000,4263200000,701450000,34590560000,51,49,106,206,20265610000,223770000,59640000,20000,49511810000,70060850000,34,42,92,168,-17,-7,-14
"16_016",27184460000,834760000,312730000,137190000,22318070000,50787210000,50,38,103,191,14339770000,33870990000,3854360000,6434430000,6273620000,64773170000,24,43,81,148,-26,5,-22
"16_017",1.454e+09,5611380000,1197800000,24932450000,30706990000,63902620000,46,40,106,192,20039860000,24608350000,2271940000,5244930000,7018260000,59183340000,25,37,90,152,-21,-3,-16
"16_018",8136700000,4639610000,415380000,1077140000,9233630000,23502460000,41,41,106,188,12596610000,17663660000,1318290000,869190000,8016050000,40463800000,26,33,95,154,-15,-8,-11
"16_019",13476170000,3730440000,504270000,360000,6910550000,24621790000,42,29,80,151,12274970000,5214560000,1203080000,1876050000,22259320000,42827980000,27,42,85,154,-15,13,5
"16_020",14400200000,468330000,69460000,969880000,46662320000,62570190000,48,50,109,207,3402200000,18147750000,3610570000,12542200000,13344660000,51047380000,35,46,93,174,-13,-4,-16
"16_021",6043030000,15388230000,692160000,1383780000,1273080000,24780280000,45,41,101,187,12891920000,16781290000,1446520000,2395060000,10074620000,43589410000,33,30,99,162,-12,-11,-2
"16_022",24116070000,567830000,78170000,1300000,19117320000,43880690000,51,46,117,214,10652400000,15601440000,1125950000,2333550000,2972690000,32686030000,35,32,105,172,-16,-14,-12
"16_023",5276910000,31489990000,5707950000,5680490000,7759240000,55914580000,51,52,126,229,1677780000,9937990000,276090000,384310000,5995170000,18271340000,27,44,82,153,-24,-8,-44
"16_024",3239490000,25325940000,5970130000,6390580000,12861360000,53787500000,46,38,97,181,2680990000,23726370000,2182140000,1434730000,24747160000,54771390000,33,42,88,163,-13,4,-9
"16_025",11113490000,3901080000,427100000,290000,10698010000,26139970000,43,34,92,169,39397980000,3063100000,392880000,870000,14404190000,57259020000,31,52,94,177,-12,18,2
"16_026",17115770000,23430470000,1411380000,4388030000,20008070000,66353720000,53,39,98,190,21449320000,18630920000,3313050000,9515030000,624080000,53532400000,34,38,92,164,-19,-1,-6
"16_027",15969440000,34377440000,5431230000,4034540000,1918750000,61731400000,43,42,94,179,21828520000,3668460000,569430000,583180000,12868270000,39517860000,35,35,96,166,-8,-7,2
"16_028",14092130000,28355380000,1268940000,6578350000,63901690000,114196490000,47,34,95,176,23312150000,271090000,53740000,247100000,18619670000,42503750000,36,35,98,169,-11,1,3
"16_029",3211840000,24938400000,2320270000,4878020000,21359470000,5.6708e+10,48,47,109,204,17139320000,2127990000,742970000,2630000,13796270000,33809180000,37,25,97,159,-11,-22,-12
"16_030",11862840000,19124380000,1372510000,2709790000,665310000,35734830000,49,44,105,198,6787260000,2778980000,1497790000,10769560000,50702140000,72535730000,39,35,101,175,-10,-9,-4
"16_031",14305990000,22990530000,1165090000,2281160000,2927420000,43670190000,52,51,107,210,6395270000,1145220000,254110000,23320000,21688760000,29506680000,32,31,92,155,-20,-20,-15
"16_032",5109460000,22387360000,2081020000,14343800000,11814850000,55736490000,48,44,109,201,8096470000,804860000,104500000,255850000,32650510000,41912190000,33,35,89,157,-15,-9,-20
"16_033",12571360000,28879440000,1510530000,2426660000,31814850000,77202840000,48,48,104,200,9385100000,589030000,202700000,520000,11421720000,21599070000,30,43,84,157,-18,-5,-20
"16_034",18739590000,16975380000,1908990000,3562130000,1839880000,43025970000,48,36,97,181,16772450000,20062910000,3224090000,3966630000,1851720000,45877800000,28,35,84,147,-20,-1,-13
"16_035",5084010000,2200760000,256960000,8149070000,46402760000,62093560000,50,43,103,196,23068360000,33228410000,4366660000,7981900000,4221540000,72866870000,24,42,74,140,-26,-1,-29
"16_036",18175980000,11259360000,1846560000,5033810000,14262490000,50578200000,46,47,110,203,4677960000,9653260000,850850000,1036830000,12341080000,28559980000,35,32,94,161,-11,-15,-16
"16_037",7303490000,22101480000,1886430000,5208920000,12644370000,49144690000,41,40,97,178,9437330000,37317200000,6515490000,6694910000,6135700000,66100630000,38,33,96,167,-3,-7,-1
"16_038",15202740000,12708430000,1330280000,22381760000,1791670000,53414880000,47,42,100,189,27431910000,9876650000,1328860000,8790000,13632080000,52278290000,16,29,71,116,-31,-13,-29
"16_039",42138920000,1911300000,464080000,104780000,27167820000,71786900000,41,33,84,158,13297950000,16371930000,840620000,2611260000,11882690000,45004450000,21,38,73,132,-20,5,-11
"16_040",9696580000,20176800000,1564530000,4896130000,20749720000,57083760000,51,40,100,191,1.8896e+10,17526930000,4013200000,16118310000,2105240000,58659680000,39,37,102,178,-12,-3,2
"16_041",2190690000,7443920000,762590000,25647330000,27283490000,63328020000,46,48,120,214,8299770000,7422920000,1612450000,693090000,1.2402e+10,30430230000,36,31,106,173,-10,-17,-14
"16_042",14204010000,25358620000,1268240000,5801390000,1537310000,48169570000,53,45,113,211,19719810000,29432500000,3432680000,6164570000,1440660000,60190220000,31,40,91,162,-22,-5,-22
"16_043",19619110000,2132820000,198320000,290000,9878760000,31829300000,51,45,95,191,817150000,6459620000,323170000,391340000,2308430000,10299710000,24,40,81,145,-27,-5,-14
"16_044",22312180000,12189150000,1718940000,8225860000,3915640000,48361770000,48,39,96,183,16157680000,2373410000,312070000,13990000,19932570000,38789720000,29,30,89,148,-19,-9,-7
"16_045",38991300000,4883150000,902390000,26020000,21465620000,66268480000,42,41,98,181,19991650000,3493080000,2312180000,10754690000,15510390000,52061990000,25,43,79,147,-17,2,-19
"16_046",5359740000,23637950000,7687230000,13455350000,16529300000,66669570000,48,41,103,192,21191060000,19497440000,3236020000,9341920000,2923590000,56190030000,35,39,114,188,-13,-2,11
"16_047",13427950000,27508390000,2688460000,2589300000,1100640000,47314740000,49,45,96,190,3332880000,22393920000,2610270000,3954390000,21054130000,53345590000,34,40,92,166,-15,-5,-4
"16_048",19622140000,1987450000,314350000,0,8062120000,29986060000,45,42,100,187,3812080000,15008750000,6948980000,8183970000,12934060000,46887840000,43,32,112,187,-2,-10,12
"16_049",11871580000,19188110000,1058640000,2937020000,15558190000,50613540000,48,43,109,200,9503460000,25940300000,1610010000,2435560000,19897240000,59386570000,25,16,72,113,-23,-27,-37
"16_050",9681670000,12150200000,572860000,2596720000,5198420000,30199870000,46,38,88,172,26088820000,60190000,98870000,114690000,26374180000,52736750000,21,36,77,134,-25,-2,-11
"16_051",15137910000,30494470000,3266700000,5570180000,1209990000,55679250000,44,52,118,214,5622140000,22445230000,1174770000,2155850000,18256060000,49654050000,33,43,96,172,-11,-9,-22
"16_052",13968290000,27282030000,3248800000,4252320000,1491850000,50243290000,44,35,89,168,13619150000,11612420000,485990000,4780130000,7101720000,37599410000,26,30,92,148,-18,-5,3
"16_053",29789130000,29670410000,5653950000,11668580000,4.744e+09,81526070000,51,44,110,205,5124820000,17079980000,6467040000,26402160000,34823650000,89897650000,36,24,93,153,-15,-20,-17
"16_054",7222860000,29673710000,837910000,2112980000,20071390000,59918850000,52,42,98,192,39745920000,2373470000,466630000,39560000,24967590000,67593170000,33,33,97,163,-19,-9,-1
"16_055",13957320000,6691920000,491430000,4394030000,9973820000,35508520000,49,41,92,182,13157630000,28748200000,1801830000,6278700000,8153470000,58139830000,27,32,90,149,-22,-9,-2
"16_056",14793310000,13260350000,2578550000,10463350000,5162890000,46258450000,46,41,98,185,17750380000,5287120000,1001730000,70330000,12173050000,36282610000,29,28,93,150,-17,-13,-5
"16_057",15187530000,1.0497e+10,2572770000,9387330000,7161620000,44806250000,44,48,108,200,32377360000,7415370000,793920000,3030000,16430160000,57019840000,24,36,82,142,-20,-12,-26
"16_058",27210590000,1299440000,243680000,53550000,19579640000,48386900000,43,42,107,192,28261920000,983870000,269750000,78800000,19026920000,48621260000,39,27,115,181,-4,-15,8
"16_059",17341680000,5759200000,1310150000,2170000,11349840000,35763040000,44,44,102,190,7125480000,30888600000,3280470000,16075990000,12269220000,69639760000,33,25,82,140,-11,-19,-20
"16_060",16322730000,24258940000,1836300000,1244440000,12770210000,56432620000,52,49,109,210,17267030000,7716730000,1637950000,272810000,14675280000,41569800000,23,42,83,148,-29,-7,-26
"16_061",19589100000,22994390000,3337720000,5138970000,609790000,51669970000,41,39,96,176,21371780000,13726520000,3431980000,12514790000,6328430000,57373500000,44,34,109,187,3,-5,13
"16_062",5398040000,6839480000,2148550000,21596510000,21953010000,57935590000,47,40,102,189,12613240000,20584820000,2152080000,4624280000,10432930000,50407350000,27,41,82,150,-20,1,-20
"16_063",11802720000,19530640000,2381040000,3745270000,7404800000,44864470000,51,37,90,178,7431520000,45051650000,3540410000,4066560000,4537920000,64628060000,30,31,91,152,-21,-6,1
"16_064",2754540000,25453680000,1929140000,1532060000,26888500000,58557920000,47,43,92,182,17355570000,20340560000,2943400000,6128820000,9683050000,56451400000,32,43,92,167,-15,0,0
"16_065",32445840000,40084120000,2654550000,8770580000,27494480000,111449570000,50,39,104,193,3478220000,1679060000,251170000,193330000,19394270000,24996050000,37,28,97,162,-13,-11,-7
"16_066",19030960000,22891500000,5069260000,8984790000,1502460000,57478970000,52,50,118,220,5582930000,20496540000,405270000,6947200000,9652830000,43084770000,23,38,74,135,-29,-12,-44
"16_067",12195310000,24871740000,348280000,2296600000,12589300000,52301230000,47,48,108,203,9291890000,1508670000,67180000,49240000,33434400000,44351380000,30,36,87,153,-17,-12,-21
"16_068",15448830000,2994070000,212460000,215620000,38797220000,57668200000,48,49,116,213,8514050000,11890960000,723520000,2636660000,4303100000,28068290000,27,44,83,154,-21,-5,-33
"16_069",9365920000,6625860000,455480000,2151200000,5082700000,23681160000,49,43,103,195,6761180000,14152280000,1082730000,2215920000,41177810000,65389920000,29,31,93,153,-20,-12,-10
"16_070",16453080000,57026640000,4767030000,5062540000,18775350000,102084640000,50,40,104,194,15799070000,22808470000,4557700000,7235660000,1013560000,51414460000,29,32,86,147,-21,-8,-18
"16_071",6350090000,28354320000,2803300000,3753960000,2651620000,43913290000,49,40,100,189,17606050000,15482540000,1869760000,10994520000,6185540000,52138410000,29,35,82,146,-20,-5,-18
"16_072",5422480000,4942550000,89640000,3075590000,2132900000,15663160000,39,36,96,171,3384720000,5299500000,1006830000,29504070000,26639770000,65834890000,24,41,77,142,-15,5,-19
"16_073",8472580000,4104480000,227140000,974310000,18658450000,32436960000,52,44,109,205,21652750000,25645030000,3583120000,9447280000,1483530000,61811710000,29,36,87,152,-23,-8,-22
"16_074",21576060000,19735910000,2705850000,10447100000,1599650000,56064570000,49,45,117,211,13318690000,11585260000,937740000,955170000,21746380000,48543240000,29,22,84,135,-20,-23,-33
"16_075",8039740000,11580150000,760440000,1587270000,1713740000,23681340000,52,49,114,215,13703990000,13241540000,2382240000,4273080000,14393900000,47994750000,33,34,93,160,-19,-15,-21
"16_076",28537560000,10379990000,1360080000,392430000,20820640000,61490700000,54,57,132,243,15941350000,34072670000,2997690000,11839550000,1057790000,65909050000,33,35,103,171,-21,-22,-29
"16_077",12795900000,27096840000,1778550000,3214110000,16620030000,61505430000,43,45,95,183,25692540000,29042030000,6101230000,5798060000,3274890000,69908750000,31,27,92,150,-12,-18,-3
"16_078",7193970000,727810000,89480000,236100000,28903820000,37151180000,51,40,112,203,19134790000,5306090000,689130000,191650000,9156450000,34478110000,35,32,101,168,-16,-8,-11
"16_079",13096100000,25242920000,2867640000,6600420000,2329310000,50136390000,55,49,115,219,14091400000,19996590000,1500730000,2765490000,18639910000,56994120000,24,40,85,149,-31,-9,-30
"16_080",5603200000,30694920000,1292560000,4745390000,8193510000,50529580000,57,54,133,244,15872410000,7919990000,2340300000,4348620000,18226290000,48707610000,35,36,99,170,-22,-18,-34
"16_081",13967340000,2995570000,365390000,30220000,12379310000,29737830000,50,41,102,193,6171290000,27786360000,874420000,3090230000,14423730000,52346030000,33,40,93,166,-17,-1,-9
"16_082",29623780000,313550000,78520000,137350000,23509730000,53662930000,50,40,97,187,3868250000,14922420000,3410280000,22384310000,28470570000,73055830000,31,36,92,159,-19,-4,-5
"16_083",28337660000,114630000,58040000,1890000,17472230000,45984450000,41,36,87,164,22661350000,37412420000,5365740000,3825560000,3476190000,72741260000,38,31,97,166,-3,-5,10
"16_084",18539710000,17847470000,4596890000,4047800000,1411590000,46443460000,51,40,111,202,25721570000,790170000,151550000,80130000,11514110000,38257530000,26,45,88,159,-25,5,-23
"16_085",12835110000,27843110000,3434040000,1844210000,1688610000,47645080000,49,43,106,198,32882300000,40723250000,3784210000,11439890000,4468020000,93297670000,34,34,95,163,-15,-9,-11
"16_086",12090880000,7730340000,256510000,1923990000,4042260000,26043980000,47,42,104,193,18579180000,14935680000,2099020000,4333320000,13003640000,52950840000,29,20,83,132,-18,-22,-21
"16_087",24218450000,35640470000,2806930000,4869270000,6069610000,73604730000,50,47,110,207,19056120000,17263330000,5296600000,9639840000,1380770000,52636660000,33,39,106,178,-17,-8,-4
"16_088",1583680000,25285390000,3.826e+09,7270480000,11504120000,49469670000,51,32,91,174,8630670000,23116300000,1422130000,4361690000,21159690000,58690480000,37,26,102,165,-14,-6,11
"16_089",17106600000,18875670000,890490000,3415820000,8788860000,49077440000,43,55,117,215,29464050000,11487520000,2280580000,6063790000,11731790000,61027730000,27,28,87,142,-16,-27,-30
"16_090",8754270000,20065040000,1346280000,3813830000,797990000,34777410000,49,45,104,198,19083940000,1387510000,449110000,48810000,11543680000,32513050000,31,50,94,175,-18,5,-10
"16_091",5247940000,23660670000,231100000,7388130000,11673570000,48201410000,43,41,92,176,10842290000,2596900000,203310000,125420000,29026940000,42794860000,22,34,81,137,-21,-7,-11
"16_092",14782600000,2822390000,335200000,37490000,53087720000,71065400000,50,44,97,191,9605670000,19799620000,794610000,4700790000,13845070000,48745760000,26,41,85,152,-24,-3,-12
"16_093",9811410000,31347340000,1905120000,9956230000,731250000,53751350000,51,47,105,203,31687720000,5102600000,936130000,880000,17389480000,55116810000,33,36,103,172,-18,-11,-2
