"cell50x50","occ_ebba1","SR_ebba1","occ_ebba2","SR_ebba2","deltaSR_birds","occ_m_b2000","SR_m_b2000","occ_m_a2015","SR_m_a2015","deltaSR_mammals","delta_occ_m","deltaT"
"30TTP4",97,96,135,135,39,3,1,3732,40,39,3729,0.605267779771672
"30TUK1",146,145,152,152,7,44,13,10636,36,23,10592,0.591721471750511
"30TUK3",147,146,146,146,0,12,8,11331,31,23,11319,0.59624653929597
"30TUL1",133,133,142,142,9,1,1,3784,23,22,3783,0.639357253043882
"30TUL2",137,137,147,147,10,1,1,4313,15,14,4312,0.599899192909142
"30TUL3",123,123,144,144,21,1,1,6605,20,19,6604,0.665734433508539
"30TUL4",143,143,156,156,13,2,2,7822,23,21,7820,0.612761153937867
"30TUM1",120,119,132,132,13,NA,NA,3114,14,NA,NA,0.664901627434625
"30TUM2",129,129,135,135,6,NA,NA,3951,23,NA,NA,0.655522846881254
"30TUM3",137,137,141,141,4,5,4,5837,25,21,5832,0.727425191460586
"30TUM4",134,134,142,142,8,NA,NA,6721,27,NA,NA,0.707017427915102
"30TUN1",126,125,140,140,15,28,12,7472,40,28,7444,0.680075813062263
"30TUN2",142,141,149,149,8,3,3,9594,31,28,9591,0.714553963323558
"30TUN3",132,131,138,138,7,70,13,12597,61,48,12527,0.693667813666962
"30TUN4",146,145,153,153,8,5,3,10233,34,31,10228,0.738380479496836
"30TUP2",102,101,115,115,14,3,3,3830,28,25,3827,0.645833333333333
"30TUP4",113,112,118,118,6,12,2,1261,33,31,1249,0.68560619354248
"30TUT3",NA,NA,76,76,NA,2,2,32,11,9,30,0.781628608703613
"30TVK1",147,147,169,169,22,282,24,8985,39,15,8703,0.605272981504731
"30TVK3",122,122,164,164,42,116,9,8905,28,19,8789,0.660456025755251
"30TVL1",130,129,149,149,20,1,1,7172,16,15,7171,0.726466953393185
"30TVL2",151,150,164,164,14,49,24,10541,33,9,10492,0.652329405959772
"30TVL3",132,132,147,147,15,11,4,9563,33,29,9552,0.758611282744965
"30TVL4",147,146,158,158,12,143,16,11125,43,27,10982,0.738035678863525
"30TVM1",133,133,142,142,9,3,2,9699,30,28,9696,0.757380300952542
"30TVM2",131,131,143,143,12,1,1,8586,36,35,8585,0.7420247222438
"30TVM3",144,143,158,158,15,23,11,9806,35,24,9783,0.755125202783724
"30TVM4",146,145,139,139,-6,51,15,10256,25,10,10205,0.755231677711784
"30TVN1",129,128,153,153,25,3,2,13059,57,55,13056,0.699676066431506
"30TVN2",138,138,148,148,10,39,6,9439,50,44,9400,0.737094204147141
"30TVN3",129,128,151,151,23,17,8,11482,49,41,11465,0.718946952819824
"30TVN4",145,144,149,149,5,1,1,8297,38,37,8296,0.744680913289388
"30TVP2",96,96,126,126,30,62,8,3552,42,34,3490,0.68715145111084
"30TVP4",87,87,135,135,48,NA,NA,3258,39,NA,NA,0.7008174344113
"30TVT1",110,110,106,106,-4,34,14,258,24,10,224,0.802732672010149
"30TVT3",134,134,136,136,2,378,36,3379,49,13,3001,0.836572015285492
"30TVT4",NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA
"30TWK1",125,125,148,148,23,91,8,11818,14,6,11727,0.707907800550585
"30TWK3",126,126,128,128,2,2,2,15830,17,15,15828,0.722965613106229
"30TWL1",120,120,138,138,18,12,4,11095,28,24,11083,0.76871310271226
"30TWL2",126,126,141,141,15,66,13,13052,18,5,12986,0.757662350790841
"30TWL3",82,82,136,136,54,1,1,11410,15,14,11409,0.794492629080108
"30TWL4",109,109,120,120,11,9,7,14770,18,11,14761,0.761291464980768
"30TWM1",147,146,152,152,6,42,3,5262,23,20,5220,0.766343299935504
"30TWM2",141,140,148,148,8,1,1,9531,31,30,9530,0.771295776614895
"30TWM3",162,162,158,158,-4,567,13,6401,39,26,5834,0.781913461992818
"30TWM4",132,132,148,148,16,397,12,10842,19,7,10445,0.791907697735411
"30TWN1",129,128,151,151,23,3,2,7772,37,35,7769,0.745108585357666
"30TWN2",155,154,178,178,24,174,15,7149,32,17,6975,0.760176808906324
"30TWN3",140,139,145,145,6,6530,24,5644,47,23,-886,0.813041898939345
"30TWN4",161,160,162,162,2,10846,28,5861,38,10,-4985,0.806805876942424
"30TWP2",82,82,109,109,27,1,1,1074,12,11,1073,0.74073232014974
"30TWP4",67,67,119,119,52,4,3,471,13,10,467,0.854870251246861
"30TWS1",NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA
"30TWS3",136,136,144,144,8,135,27,1779,38,11,1644,0.889440271589491
"30TWS4",NA,NA,71,71,NA,NA,NA,4,3,NA,NA,0.88939380645752
"30TWT1",147,147,144,144,-3,467,42,10287,54,12,9820,0.877297987761321
"30TWT2",119,119,128,128,9,83,27,282,29,2,199,0.888470649719238
"30TWT3",137,137,127,127,-10,592,49,15203,53,4,14611,0.861702179908752
"30TWT4",138,138,163,163,25,1045,48,157777,59,11,156732,0.887165830026265
"30TXK1",98,98,139,139,41,92,20,12641,30,10,12549,0.739078286621306
"30TXK3",106,105,124,124,19,NA,NA,11021,10,NA,NA,0.806947671914402
"30TXL1",73,73,124,124,51,5,3,10197,17,14,10192,0.807829076593572
"30TXL2",69,69,153,153,84,NA,NA,12703,22,NA,NA,0.784062663960901
"30TXL3",127,127,141,141,14,1,1,10129,20,19,10128,0.829997542596632
"30TXL4",88,88,136,136,48,NA,NA,11051,13,NA,NA,0.835817578551057
"30TXM1",153,153,169,169,16,2890,21,6621,22,1,3731,0.842140180308644
"30TXM2",142,141,158,158,17,1645,15,8589,30,15,6944,0.80569905120057
"30TXM3",146,146,166,166,20,170,9,10619,22,13,10449,0.885926922162374
"30TXM4",121,121,153,153,32,1,1,5988,31,30,5987,0.867024468786923
"30TXN1",153,152,137,137,-15,6614,53,5987,55,2,-627,0.894101370805464
"30TXN2",158,157,169,169,12,9529,25,7694,35,10,-1835,0.880832337385771
"30TXN3",144,143,143,143,0,879,58,7140,79,21,6261,0.916634545181737
"30TXN4",141,140,158,158,18,1297,24,10886,33,9,9589,0.906385270705134
"30TXP1",99,99,118,118,19,147,31,2548,50,19,2401,0.878665425227239
"30TXP2",127,127,151,151,24,465,47,11497,71,24,11032,0.887739811468562
"30TXP3",99,99,118,118,19,330,36,4397,59,23,4067,0.88724828803021
"30TXP4",124,124,133,133,9,653,39,3752,61,22,3099,0.898922464121943
"30TXQ1",104,104,122,122,18,75,27,7712,58,31,7637,0.845420230518688
"30TXQ2",102,102,106,106,4,75,28,1835,46,18,1760,0.864394025104802
"30TXQ3",134,134,140,140,6,444,35,7423,68,33,6979,0.862978546919223
"30TXQ4",105,105,144,144,39,248,36,4290,59,23,4042,0.893030369666315
"30TXR1",133,133,142,142,9,370,40,1594,46,6,1224,0.879900019219581
"30TXR2",101,101,104,104,3,37,16,439,43,27,402,0.865167379379272
"30TXR3",140,140,159,159,19,1343,58,32285,63,5,30942,0.87589177267892
"30TXR4",123,123,149,149,26,569,43,6009,62,19,5440,0.86688807103541
"30TXS1",136,136,125,125,-11,906,37,9777,56,19,8871,0.875538539335218
"30TXS2",153,153,156,156,3,1245,49,4832,53,4,3587,0.861838037722579
"30TXS3",126,126,135,135,9,445,32,53890,56,24,53445,0.877275021490223
"30TXS4",131,131,137,137,6,2365,53,106773,65,12,104408,0.873453866010942
"30TXT1",133,133,126,126,-7,634,49,19758,58,9,19124,0.888881683349609
"30TXT2",144,144,159,159,15,749,52,19839,60,8,19090,0.876908565178896
"30TXT3",136,136,147,147,11,888,52,7579,60,8,6691,0.878030300140381
"30TXT4",125,125,141,141,16,283,42,31171,58,16,30888,0.895397605234488
"30TYK1",122,121,128,128,7,208,29,12805,37,8,12597,0.841314750310232
"30TYL1",120,120,142,142,22,5,2,11009,22,20,11004,0.897491748516376
"30TYL2",114,114,149,149,35,506,15,12349,21,6,11843,0.866893953265566
"30TYM1",175,174,164,164,-10,609,20,9187,26,6,8578,0.910950437768713
"30TYM2",139,139,137,137,-2,155,9,7969,17,8,7814,0.902587516887768
"30TYN1",145,144,146,146,2,2665,70,11307,83,13,8642,0.935984908284007
"30TYN2",150,149,157,157,8,1362,50,13438,49,-1,12076,0.927020214041885
"30TYP1",93,93,123,123,30,386,47,2587,61,14,2201,0.94056906662588
"30TYP2",97,97,128,128,31,730,47,4936,59,12,4206,0.936378002166748
"30TYQ1",105,105,122,122,17,339,34,4922,56,22,4583,0.902053588678029
"30TYQ2",102,102,115,115,13,531,43,1797,60,17,1266,0.93359643630399
"30TYR1",129,129,134,134,5,313,39,5049,60,21,4736,0.867238530745873
"30TYR2",115,115,118,118,3,370,47,5353,60,13,4983,0.886862413088481
"30TYS1",119,119,144,144,25,1024,52,28178,66,14,27154,0.896361346196647
"30TYS2",101,101,136,136,35,1264,41,62430,68,27,61166,0.887999709223358
"30TYT1",139,139,145,145,6,1487,55,8389,59,4,6902,0.88229381496256
"30TYT2",142,142,156,156,14,901,59,11250,65,6,10349,0.907107166408263
"30UUA2",103,103,115,115,12,1311,41,3706,44,3,2395,0.455728042416456
"30UUA3",121,121,115,115,-6,1300,41,4411,38,-3,3111,0.459689324643432
"30UUA4",NA,NA,31,31,NA,8,6,12,8,2,4,0.481818199157715
"30UUB3",NA,NA,51,51,NA,109,14,422,15,1,313,0.510416984558105
"30UUB4",108,108,101,101,-7,819,39,1664,37,-2,845,0.46450003306071
"30UUC3",97,97,106,106,9,6598,39,2894,42,3,-3704,0.528290738662084
"30UUC4",125,125,120,120,-5,13308,43,5138,42,-1,-8170,0.527247945838999
"30UUD1",NA,NA,NA,NA,NA,5,2,NA,NA,NA,NA,NA
"30UUD3",128,128,95,95,-33,386,34,307,26,-8,-79,0.571164766947428
"30UUD4",NA,NA,56,56,NA,5,4,NA,NA,NA,NA,0.547632932662964
"30UUE1",NA,NA,11,11,NA,5,3,12,4,1,7,0.454999923706055
"30UUE3",NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
"30UUF1",93,93,102,102,9,260,17,5017,27,10,4757,0.478015181223551
"30UUF2",92,92,94,94,2,554,22,2547,28,6,1993,0.469176524618398
"30UUF3",130,130,92,92,-38,369,25,36713,34,9,36344,0.569525750783774
"30UUG1",98,98,85,85,-13,667,29,1545,26,-3,878,0.55671296649509
"30UUG2",138,138,96,96,-42,297,30,126,17,-13,-171,0.534205812396425
"30UUG3",111,111,133,133,22,1915,40,34545,35,-5,32630,0.572325278301628
"30UUG4",134,134,116,116,-18,930,35,9311,32,-3,8381,0.566514256356776
"30UUU1",NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
"30UUU3",121,121,115,115,-6,332,32,7799,48,16,7467,0.664230934409208
"30UUU4",123,123,123,123,0,198,35,608,37,2,410,0.753636302947998
"30UVA1",129,129,126,126,-3,2522,42,6630,37,-5,4108,0.495920565488527
"30UVB1",89,89,106,106,17,1171,38,2072,36,-2,901,0.511237425681872
"30UVB2",112,112,106,106,-6,1560,43,4291,43,0,2731,0.477856105661647
"30UVB3",113,113,127,127,14,1841,46,7131,41,-5,5290,0.523954244760367
"30UVB4",121,121,128,128,7,2119,45,8445,45,0,6326,0.516002596160512
"30UVC1",127,127,116,116,-11,3618,42,4124,41,-1,506,0.539070542095697
"30UVC2",121,121,134,134,13,6004,46,14210,45,-1,8206,0.536003811018808
"30UVC3",112,112,125,125,13,5438,43,6963,45,2,1525,0.535231571413029
"30UVC4",118,118,128,128,10,6113,45,25213,45,0,19100,0.530022554139833
"30UVD1",137,137,155,155,18,7093,42,8515,40,-2,1422,0.553652139504751
"30UVD2",121,121,120,120,-1,2419,41,3978,45,4,1559,0.54552874614283
"30UVD3",112,112,135,135,23,5360,40,9964,41,1,4604,0.554687001488426
"30UVD4",115,115,121,121,6,5060,45,7657,40,-5,2597,0.543776748156307
"30UVE4",110,110,133,133,23,7476,45,8789,42,-3,1313,0.559034156799316
"30UVF1",138,138,130,130,-8,774,34,65875,43,9,65101,0.600337054785781
"30UVF3",120,120,128,128,8,741,38,18332,34,-4,17591,0.599037346566559
"30UVF4",155,155,134,134,-21,1141,37,2751,39,2,1610,0.587281848907471
"30UVG1",104,104,122,122,18,3076,40,31831,39,-1,28755,0.586029672857576
"30UVG2",95,95,109,109,14,1254,35,27381,34,-1,26127,0.598747654965049
"30UVG3",132,132,120,120,-12,3388,36,54542,39,3,51154,0.585553511478114
"30UVG4",120,120,115,115,-5,1342,37,43516,36,-1,42174,0.601783364583431
"30UVU1",124,124,126,126,2,848,43,3784,54,11,2936,0.734093169010047
"30UVU2",109,109,123,123,14,614,37,4858,59,22,4244,0.77094370160784
"30UVU3",116,116,110,110,-6,1054,35,15683,60,25,14629,0.767348048330724
"30UVU4",96,96,102,102,6,597,41,12790,54,13,12193,0.79086816852743
"30UVV2",NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
"30UVV4",104,104,112,112,8,117,26,448,31,5,331,0.76041203010373
"30UWA1",NA,NA,64,64,NA,51,14,40,8,-6,-11,0.632196426391602
"30UWB1",111,111,140,140,29,7258,48,14814,51,3,7556,0.589463543247532
"30UWB2",136,136,128,128,-8,2741,44,9624,47,3,6883,0.60904646248653
"30UWB3",114,114,123,123,9,3192,48,13551,49,1,10359,0.646951584588914
"30UWB4",135,135,148,148,13,3899,48,9204,50,2,5305,0.683210424474768
"30UWC1",108,108,118,118,10,2336,46,10418,46,0,8082,0.53987758981306
"30UWC2",120,120,141,141,21,10728,47,28706,48,1,17978,0.554673830668131
"30UWC3",106,106,118,118,12,2499,46,10997,47,1,8498,0.649534733399101
"30UWC4",109,109,134,134,25,5371,47,13628,46,-1,8257,0.633057844192586
"30UWD1",112,112,118,118,6,6393,43,19886,43,0,13493,0.566484913681493
"30UWD2",117,117,126,126,9,3963,47,10138,46,-1,6175,0.551012012693617
"30UWD3",127,127,139,139,12,10927,47,15109,50,3,4182,0.641764209728048
"30UWD4",116,116,138,138,22,2405,45,20580,46,1,18175,0.659613237882915
"30UWE1",126,126,153,153,27,3400,40,10589,41,1,7189,0.610796362589421
"30UWE2",107,107,145,145,38,17968,46,27088,43,-3,9120,0.595202000454219
"30UWE3",115,115,135,135,20,1855,44,8723,40,-4,6868,0.630325425055719
"30UWE4",118,118,136,136,18,7907,45,17364,42,-3,9457,0.631772308638602
"30UWF1",117,117,121,121,4,1197,40,4580,37,-3,3383,0.590852926792711
"30UWF2",119,119,141,141,22,2972,40,7618,39,-1,4646,0.591205986126049
"30UWF3",126,126,153,153,27,1594,38,34291,47,9,32697,0.583047777414322
"30UWF4",105,105,135,135,30,1139,38,5553,38,0,4414,0.608146737261516
"30UWG1",125,125,144,144,19,3087,36,75213,37,1,72126,0.642804311116536
"30UWG2",117,117,109,109,-8,1001,32,19419,36,4,18418,0.599119179556815
"30UWG4",131,131,149,149,18,929,35,4121,34,-1,3192,0.592738096226645
"30UWU1",126,126,124,124,-2,801,43,11519,52,9,10718,0.83538049810073
"30UWU2",102,102,104,104,2,576,29,38428,53,24,37852,0.843560614369132
"30UWU3",132,132,137,137,5,426,38,3033,51,13,2607,0.881324220348049
"30UWU4",108,108,127,127,19,488,44,14709,54,10,14221,0.875064611434937
"30UWV1",NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA
"30UWV2",NA,NA,55,55,NA,NA,NA,30,5,NA,NA,0.808712005615234
"30UWV3",139,139,123,123,-16,563,48,967,50,2,404,0.827562120225694
"30UWV4",NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA
"30UXB1",104,104,135,135,31,2064,44,33251,46,2,31187,0.738082728543124
"30UXB2",134,134,140,140,6,7271,46,17884,46,0,10613,0.730591707296305
"30UXB3",109,109,129,129,20,3274,50,34813,54,4,31539,0.84616434681523
"30UXB4",111,111,137,137,26,1467,47,16272,51,4,14805,0.808867605108964
"30UXC1",106,106,113,113,7,3208,41,5779,44,3,2571,0.714536529226401
"30UXC2",104,104,129,129,25,2168,47,16436,53,6,14268,0.699642271465725
"30UXC3",105,105,136,136,31,3446,48,14247,45,-3,10801,0.816451430880408
"30UXC4",118,118,134,134,16,3054,51,38034,48,-3,34980,0.830910778045654
"30UXD1",119,119,133,133,14,3751,40,24374,46,6,20623,0.70936816992219
"30UXD2",108,108,119,119,11,5549,43,31719,45,2,26170,0.713795613019894
"30UXD3",101,101,119,119,18,684,35,3359,37,2,2675,0.794330045580864
"30UXD4",114,114,129,129,15,4944,47,13807,44,-3,8863,0.791240227282347
"30UXE1",112,112,137,137,25,2579,42,9387,37,-5,6808,0.694340887069702
"30UXE2",128,128,139,139,11,14063,43,10410,42,-1,-3653,0.693411115697912
"30UXE3",146,146,134,134,-12,1215,36,6176,30,-6,4961,0.745846725779878
"30UXE4",93,93,116,116,23,907,36,3100,37,1,2193,0.777924036493107
"30UXF2",125,125,139,139,14,2094,42,9271,38,-4,7177,0.674075173635552
"30UXU1",147,147,134,134,-13,798,40,2142,48,8,1344,0.872657095448355
"30UXU2",125,125,119,119,-6,429,40,4850,53,13,4421,0.889062197194935
"30UXU3",124,124,130,130,6,712,44,55401,52,8,54689,0.864135393839396
"30UXU4",128,128,129,129,1,1178,52,43380,58,6,42202,0.888071347881296
"30UXV1",141,141,148,148,7,767,41,7749,48,7,6982,0.839972031743903
"30UXV2",132,132,128,128,-4,1175,47,24911,52,5,23736,0.869213846629251
"30UXV3",141,141,142,142,1,431,36,1474,44,8,1043,0.864562256167633
"30UXV4",124,124,116,116,-8,853,49,28706,51,2,27853,0.859209514245754
"30UYU1",128,128,122,122,-6,1074,51,10288,54,3,9214,0.853128699513225
"30UYU2",121,121,128,128,7,1065,48,2719,52,4,1654,0.868140028668688
"30VUH1",114,114,109,109,-5,687,33,4007,41,8,3320,0.593911560142741
"30VUH2",123,123,99,99,-24,574,33,2024,33,0,1450,0.579532409536427
"30VUH3",115,115,110,110,-5,1372,34,2016,33,-1,644,0.598988723754883
"30VUH4",88,88,118,118,30,2012,35,3631,36,1,1619,0.582385464718467
"30VUJ1",93,93,113,113,20,1738,31,1006,24,-7,-732,0.674983167883211
"30VUJ2",60,60,102,102,42,1503,28,606,25,-3,-897,0.648899245465923
"30VUJ3",109,109,111,111,2,1054,31,534,31,0,-520,0.686187990621668
"30VUJ4",115,115,106,106,-9,1112,29,980,29,0,-132,0.649726137868675
"30VUK3",98,98,120,120,22,2302,30,324,23,-7,-1978,0.690452817714576
"30VUK4",99,99,118,118,19,1920,29,473,25,-4,-1447,0.687394702725294
"30VUL4",NA,NA,1,1,NA,10,4,NA,NA,NA,NA,NA
"30VVH1",122,122,124,124,2,3108,35,8814,31,-4,5706,0.665501702506587
"30VVH2",121,121,133,133,12,3062,39,23936,36,-3,20874,0.638346304544588
"30VVH3",119,119,138,138,19,7219,38,49036,38,0,41817,0.682741591457947
"30VVH4",113,113,144,144,31,9297,41,59636,42,1,50339,0.652774102425989
"30VVJ1",138,138,141,141,3,3612,36,6175,39,3,2563,0.691325764429002
"30VVJ2",128,128,128,128,0,1698,32,3455,38,6,1757,0.681027282167364
"30VVJ3",123,123,137,137,14,2697,35,6995,35,0,4298,0.690764132811099
"30VVJ4",110,110,136,136,26,5118,37,7829,38,1,2711,0.685297853296453
"30VVK1",120,120,115,115,-5,833,26,187,22,-4,-646,0.689902765833916
"30VVK2",109,109,130,130,21,1424,34,1125,33,-1,-299,0.688846600055695
"30VVK3",111,111,131,131,20,810,31,341,23,-8,-469,0.681040988571342
"30VVK4",106,106,89,89,-17,227,24,78,16,-8,-149,0.68249465738024
"30VVL2",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"30VVL3",NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA
"30VVL4",103,103,97,97,-6,382,19,654,17,-2,272,0.683333327971309
"30VWH1",106,106,135,135,29,2552,38,14751,37,-1,12199,0.681637760192629
"30VWH2",86,86,130,130,44,3583,34,23276,39,5,19693,0.660990171029534
"30VWJ1",83,83,117,117,34,2168,34,8707,47,13,6539,0.693287858963013
"30VWJ2",101,101,144,144,43,4604,40,27392,38,-2,22788,0.682238318339115
"30VWJ3",88,88,125,125,37,1630,29,1587,29,0,-43,0.685391008118053
"30VWL1",NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA
"30VWL2",NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA
"30VWL3",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA
"30VWM3",NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA
"30VWM4",NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"30VWN4",NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA
"30VXM2",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"30VXN2",NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA
"31SBC3",93,93,69,69,-24,6,5,1134,21,16,1128,0.7349346334284
"31SBD4",50,50,75,75,25,26,9,260,23,14,234,0.736969757080078
"31SBE4",95,95,75,75,-20,45,15,1202,25,10,1157,0.818535232543945
"31SCC3",NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA
"31SCD2",NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA
"31SCD4",NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA
"31SCE2",NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"31SDD1",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA
"31SDD3",NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA
"31SDD4",NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
"31SDE4",NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"31SED1",NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA
"31SED2",NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA
"31SEE2",NA,NA,NA,109,NA,NA,NA,NA,NA,NA,NA,NA
"31SEE4",NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA
"31SFE2",NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"31TBE3",138,138,150,150,12,91,24,6803,38,14,6712,0.854397927300405
"31TBF3",138,138,151,151,13,6,2,11392,30,28,11386,0.921712270149818
"31TBF4",134,134,148,148,14,86,18,9810,43,25,9724,0.896154721577962
"31TBG3",143,143,150,150,7,1506,19,9145,24,5,7639,0.949970462105491
"31TBG4",149,149,165,165,16,300,8,8476,25,17,8176,0.921470616314862
"31TBH3",129,128,148,148,20,1154,53,4057,76,23,2903,0.987685420296409
"31TBH4",139,138,136,136,-2,1723,47,11337,60,13,9614,0.98566533614989
"31TBJ3",100,100,112,112,12,382,48,1870,61,13,1488,0.939337294871413
"31TBJ4",90,90,110,110,20,819,43,3026,54,11,2207,0.967329502105713
"31TBK3",109,109,115,115,6,507,56,2423,56,0,1916,0.911992845456462
"31TBK4",96,96,116,116,20,476,51,13171,62,11,12695,0.937552008010049
"31TBL3",136,136,137,137,1,456,49,20349,65,16,19893,0.901526117787778
"31TBL4",110,110,121,121,11,632,42,3330,60,18,2698,0.908999403317769
"31TCF1",133,133,142,142,9,14,9,8263,35,26,8249,0.955183324506206
"31TCF2",155,155,157,157,2,34,11,2507,24,13,2473,0.92290681286862
"31TCF3",119,119,130,130,11,81,27,6927,37,10,6846,0.968250787619388
"31TCG1",149,148,148,148,0,50,12,10790,44,32,10740,0.985590342018339
"31TCG2",139,139,160,160,21,56,21,7268,35,14,7212,0.967220806781157
"31TCG3",138,137,146,146,9,259,23,12982,53,30,12723,0.996440765334339
"31TCG4",128,128,132,132,4,61,27,9493,42,15,9432,0.976323276371151
"31TCH1",137,136,144,144,8,1857,63,22080,69,6,20223,1.01020430651578
"31TCH2",139,138,130,130,-8,577,38,33856,67,29,33279,1.00424664583265
"31TCH3",137,136,146,146,10,999,59,33697,80,21,32698,1.01340767122665
"31TCH4",132,131,134,134,3,1098,60,4737,67,7,3639,1.00584487725567
"31TCJ1",115,115,121,121,6,723,53,4658,59,6,3935,0.944395799814544
"31TCJ2",101,101,117,117,16,717,36,4408,60,24,3691,0.969219373620075
"31TCJ3",128,128,133,133,5,915,62,5023,70,8,4108,0.967676827401826
"31TCJ4",112,112,137,137,25,1152,56,12326,77,21,11174,0.990055672916365
"31TCK1",115,115,128,128,13,1351,60,4417,67,7,3066,0.929400267001398
"31TCK2",100,100,119,119,19,389,45,2797,64,19,2408,0.953083747472519
"31TCK3",129,129,124,124,-5,984,64,5403,71,7,4419,0.953512149521067
"31TCK4",115,115,116,116,1,702,50,9997,68,18,9295,0.964602805628921
"31TCL1",132,132,127,127,-5,1055,49,7572,68,19,6517,0.935406957353864
"31TCL2",109,109,115,115,6,2430,61,4481,61,0,2051,0.927564845027694
"31TCL3",125,125,129,129,4,818,52,11985,74,22,11167,0.960667702088873
"31TCL4",121,121,130,130,9,961,57,9249,69,12,8288,0.94894678999738
"31TCM1",134,134,146,146,12,1599,60,28459,67,7,26860,0.923301142846753
"31TCM2",124,124,152,152,28,923,45,161299,66,21,160376,0.938100316989347
"31TCM3",155,155,156,156,1,1469,64,50637,67,3,49168,0.95439218510093
"31TCM4",130,130,129,129,-1,468,51,47623,73,22,47155,0.954618643630635
"31TCN1",138,138,137,137,-1,1260,53,17504,62,9,16244,0.892910632220182
"31TCN2",129,129,141,141,12,1076,50,8012,64,14,6936,0.919195588613521
"31TCN3",141,141,150,150,9,1102,56,4178,65,9,3076,0.975776943293485
"31TCN4",139,139,147,147,8,1057,52,5412,62,10,4355,0.979747026394575
"31TDF1",140,140,149,149,9,190,29,4216,36,7,4026,1.0053303959858
"31TDF3",NA,NA,72,72,NA,2,2,55,9,7,53,1.0071964263916
"31TDG1",149,148,154,154,6,198,54,13556,66,12,13358,1.00644179313414
"31TDG2",130,129,135,135,6,336,31,10551,53,22,10215,0.999019697940711
"31TDG3",154,153,150,150,-3,160,36,10342,62,26,10182,1.0064555377495
"31TDG4",138,137,136,136,-1,47,22,8401,46,24,8354,1.00899187968327
"31TDH1",131,131,141,141,10,900,60,6674,72,12,5774,1.01560342722926
"31TDH2",138,137,147,147,10,7541,78,14344,81,3,6803,1.01598781734318
"31TDH3",147,147,169,169,22,4878,63,114186,71,8,109308,1.01777018229167
"31TDH4",176,175,180,180,5,2556,62,55059,73,11,52503,1.00336084076853
"31TDJ1",125,125,130,130,5,1290,61,4782,67,6,3492,1.01098937410297
"31TDJ2",126,126,138,138,12,1475,60,55803,69,9,54328,1.01887283325195
"31TDJ3",126,126,135,135,9,477,45,17258,64,19,16781,1.02194906870524
"31TDJ4",131,130,129,129,-1,5148,71,73511,72,1,68363,1.03178375128544
"31TDK1",112,112,121,121,9,1184,59,10787,71,12,9603,0.989926920679515
"31TDK2",120,120,131,131,11,572,55,5016,66,11,4444,1.00017674763997
"31TDK3",125,124,137,137,13,1259,59,22583,75,16,21324,1.01586321050471
"31TDK4",122,121,130,130,9,429,46,16964,71,25,16535,1.01325759598703
"31TDL1",130,130,125,125,-5,695,45,6160,67,22,5465,0.97473742203279
"31TDL2",122,122,127,127,5,865,55,8098,74,19,7233,0.97924724817276
"31TDL3",125,124,136,136,12,895,57,26083,71,14,25188,1.00548210722027
"31TDL4",121,120,140,140,20,1107,61,12771,73,12,11664,1.01196212132772
"31TDM1",135,135,142,142,7,1064,58,65642,58,0,64578,1.02727954544707
"31TDM2",145,145,145,145,0,520,46,5544,68,22,5024,0.973223137133049
"31TDM3",136,136,143,143,7,2410,62,30337,60,-2,27927,1.06037579341368
"31TDM4",143,143,134,134,-9,627,53,5166,62,9,4539,1.00697529857809
"31TDN1",149,149,147,147,-2,1133,56,2371,61,5,1238,1.06473718881607
"31TDN2",130,130,143,143,13,1012,60,22315,68,8,21303,1.06403023004532
