"cell50x50","occ_ebba1","SR_ebba1","occ_ebba2","SR_ebba2","delta_SR"
"38VML3",NA,NA,NA,87,NA
"38VML4",NA,NA,NA,144,NA
"38VMM1",NA,NA,NA,95,NA
"38VMM2",NA,NA,NA,88,NA
"38VMM3",NA,NA,NA,103,NA
"38VMM4",NA,NA,NA,92,NA
"38VMN1",NA,NA,NA,89,NA
"38VMN2",NA,NA,NA,101,NA
"38VMN3",NA,NA,NA,97,NA
"38VMN4",NA,NA,NA,104,NA
"38VMP1",NA,NA,NA,66,NA
"38VMP2",NA,NA,NA,85,NA
"38VMP3",NA,NA,NA,74,NA
"38VMP4",NA,NA,NA,50,NA
"38VMQ1",NA,NA,NA,80,NA
"38VMQ2",NA,NA,NA,87,NA
"38VMQ3",NA,NA,NA,25,NA
"38VMQ4",NA,NA,NA,75,NA
"38VMR1",NA,NA,NA,120,NA
"38VMR2",NA,NA,NA,100,NA
"38VMR3",NA,NA,NA,114,NA
"38VMR4",NA,NA,NA,91,NA
"38VNH1",NA,NA,NA,115,NA
"38VNH2",NA,NA,NA,156,NA
"38VNH3",NA,NA,NA,111,NA
"38VNH4",NA,NA,NA,148,NA
"38VNJ1",NA,NA,NA,67,NA
"38VNJ2",NA,NA,NA,86,NA
"38VNJ3",NA,NA,NA,58,NA
"38VNJ4",NA,NA,NA,84,NA
"38VNK1",NA,NA,NA,106,NA
"38VNK2",NA,NA,NA,100,NA
"38VNK3",NA,NA,NA,118,NA
"38VNK4",NA,NA,NA,111,NA
"38VNL1",NA,NA,NA,89,NA
"38VNL2",NA,NA,NA,113,NA
"38VNL3",NA,NA,NA,91,NA
"38VNL4",NA,NA,NA,91,NA
"38VNM1",NA,NA,NA,86,NA
"38VNM2",NA,NA,NA,86,NA
"38VNM3",NA,NA,NA,79,NA
"38VNM4",NA,NA,NA,78,NA
"38VNN1",NA,NA,NA,61,NA
"38VNN2",NA,NA,NA,92,NA
"38VNN3",NA,NA,NA,112,NA
"38VNN4",NA,NA,NA,81,NA
"38VNP1",NA,NA,NA,118,NA
"38VNP2",NA,NA,NA,120,NA
"38VNP3",NA,NA,NA,82,NA
"38VNP4",NA,NA,NA,114,NA
"38VNQ1",NA,NA,NA,86,NA
"38VNQ2",NA,NA,NA,80,NA
"38VNQ3",NA,NA,NA,72,NA
"38VNQ4",NA,NA,NA,62,NA
"38VNR1",NA,NA,NA,98,NA
"38VNR2",NA,NA,NA,87,NA
"38VNR3",NA,NA,NA,53,NA
"38VNR4",NA,NA,NA,89,NA
"38VPH1",NA,NA,NA,121,NA
"38VPH2",NA,NA,NA,168,NA
"38VPH3",NA,NA,NA,139,NA
"38VPH4",NA,NA,NA,168,NA
"38VPJ1",NA,NA,NA,126,NA
"38VPJ2",NA,NA,NA,126,NA
"38VPJ3",NA,NA,NA,108,NA
"38VPJ4",NA,NA,NA,125,NA
"38VPK1",NA,NA,NA,126,NA
"38VPK2",NA,NA,NA,124,NA
"38VPK3",NA,NA,NA,132,NA
"38VPK4",NA,NA,NA,142,NA
"38VPL1",NA,NA,NA,131,NA
"38VPL2",NA,NA,NA,139,NA
"38VPL3",NA,NA,NA,135,NA
"38VPL4",NA,NA,NA,153,NA
"38VPM1",NA,NA,NA,152,NA
"38VPM2",NA,NA,NA,135,NA
"38VPN1",NA,NA,NA,83,NA
"38VPN2",NA,NA,NA,141,NA
"38VPP1",NA,NA,NA,70,NA
"38VPP2",NA,NA,NA,86,NA
"38VPQ1",NA,NA,NA,63,NA
"38VPQ2",NA,NA,NA,69,NA
"38VPR1",NA,NA,NA,126,NA
"38VPR2",NA,NA,NA,77,NA
"38WLS3",NA,NA,NA,104,NA
"38WLS4",NA,NA,NA,105,NA
"38WLT3",NA,NA,NA,78,NA
"38WLU3",NA,NA,NA,37,NA
"38WMA1",NA,NA,NA,44,NA
"38WMA3",NA,NA,NA,5,NA
"38WMA4",NA,NA,NA,30,NA
"38WMB4",NA,NA,NA,57,NA
"38WMS1",NA,NA,NA,147,NA
"38WMS2",NA,NA,NA,43,NA
"38WMS3",NA,NA,NA,35,NA
"38WMS4",NA,NA,NA,82,NA
"38WMT1",NA,NA,NA,114,NA
"38WMT2",NA,NA,NA,80,NA
"38WMT3",NA,NA,NA,87,NA
"38WMT4",NA,NA,NA,80,NA
"38WMU2",NA,NA,NA,106,NA
"38WMU4",NA,NA,NA,84,NA
"38WMV4",NA,NA,NA,59,NA
"38WNA1",NA,NA,NA,60,NA
"38WNB2",NA,NA,NA,41,NA
"38WNS1",NA,NA,NA,69,NA
"38WNS2",NA,NA,NA,28,NA
"38WNS3",NA,NA,NA,36,NA
"38WNS4",NA,NA,NA,103,NA
"38WNT1",NA,NA,NA,73,NA
"38WNT2",NA,NA,NA,83,NA
"38WNT3",NA,NA,NA,70,NA
"38WNT4",NA,NA,NA,35,NA
"38WNU2",NA,NA,NA,50,NA
"38WPS1",NA,NA,NA,70,NA
"38WPS2",NA,NA,NA,27,NA
"38WPT1",NA,NA,NA,84,NA
"38WPT2",NA,NA,NA,26,NA
"38XMQ4",NA,NA,NA,3,NA
"38XNP1",NA,NA,NA,6,NA
"38YNQ1",NA,NA,NA,11,NA
"38YNQ2",NA,NA,NA,12,NA
"39STC3",NA,NA,NA,131,NA
"39STD3",NA,NA,NA,115,NA
"39STD4",NA,NA,NA,104,NA
"39STE4",NA,NA,NA,123,NA
"39SUC1",NA,NA,NA,103,NA
"39SUD1",NA,NA,NA,123,NA
"39SUD2",NA,NA,NA,116,NA
"39SUD3",NA,NA,NA,74,NA
"39SUE2",NA,NA,NA,124,NA
"39SUE4",NA,NA,NA,74,NA
"39TTE3",NA,NA,NA,103,NA
"39TTF3",NA,NA,NA,140,NA
"39TTF4",NA,NA,NA,110,NA
"39TTG3",NA,NA,NA,162,NA
"39TTG4",NA,NA,NA,162,NA
"39TTL3",NA,NA,NA,64,NA
"39TTL4",NA,NA,NA,25,NA
"39TUE1",NA,NA,NA,73,NA
"39TUE3",NA,NA,NA,92,NA
"39TUF1",NA,NA,NA,151,NA
"39TUF2",NA,NA,NA,115,NA
"39TUF4",NA,NA,NA,82,NA
"39TUG2",NA,NA,NA,113,NA
"39TUL1",NA,NA,NA,54,NA
"39TUL3",NA,NA,NA,5,NA
"39TUM1",NA,NA,NA,40,NA
"39TUM2",NA,NA,NA,66,NA
"39TUM3",NA,NA,NA,57,NA
"39TUM4",NA,NA,NA,28,NA
"39TUN1",NA,NA,NA,13,NA
"39TUN2",NA,NA,NA,5,NA
"39TUN3",NA,NA,NA,10,NA
"39TUN4",NA,NA,NA,16,NA
"39TVE1",NA,NA,NA,65,NA
"39TVM1",NA,NA,NA,50,NA
"39TVM3",NA,NA,NA,9,NA
"39TVN1",NA,NA,NA,27,NA
"39TVN2",NA,NA,NA,21,NA
"39TVN3",NA,NA,NA,39,NA
"39TVN4",NA,NA,NA,49,NA
"39TWM1",NA,NA,NA,17,NA
"39TWM3",NA,NA,NA,47,NA
"39TWN1",NA,NA,NA,50,NA
"39TWN2",NA,NA,NA,58,NA
"39TWN3",NA,NA,NA,24,NA
"39TWN4",NA,NA,NA,88,NA
"39UUA1",NA,NA,NA,102,NA
"39UUA2",NA,NA,NA,145,NA
"39UUA3",NA,NA,NA,143,NA
"39UUA4",NA,NA,NA,116,NA
"39UUB1",NA,NA,NA,146,NA
"39UUB2",NA,NA,NA,118,NA
"39UUB3",NA,NA,NA,145,NA
"39UUB4",NA,NA,NA,144,NA
"39UUP1",NA,NA,NA,18,NA
"39UUP2",NA,NA,NA,27,NA
"39UUP3",NA,NA,NA,15,NA
"39UUP4",NA,NA,NA,13,NA
"39UUQ1",NA,NA,NA,20,NA
"39UUQ2",NA,NA,NA,15,NA
"39UUQ3",NA,NA,NA,31,NA
"39UUQ4",NA,NA,NA,28,NA
"39UUR1",NA,NA,NA,117,NA
"39UUR2",NA,NA,NA,91,NA
"39UUR3",NA,NA,NA,22,NA
"39UUR4",NA,NA,NA,23,NA
"39UUS1",NA,NA,NA,109,NA
"39UUS2",NA,NA,NA,113,NA
"39UUS3",NA,NA,NA,125,NA
"39UUS4",NA,NA,NA,97,NA
"39UUT1",NA,NA,NA,142,NA
"39UUT2",NA,NA,NA,140,NA
"39UUT3",NA,NA,NA,138,NA
"39UUT4",NA,NA,NA,109,NA
"39UUU1",NA,NA,NA,146,NA
"39UUU2",NA,NA,NA,140,NA
"39UUU3",NA,NA,NA,107,NA
"39UUU4",NA,NA,NA,86,NA
"39UUV1",NA,NA,NA,125,NA
"39UUV2",NA,NA,NA,102,NA
"39UUV3",NA,NA,NA,144,NA
"39UUV4",NA,NA,NA,142,NA
"39UVA1",NA,NA,NA,88,NA
"39UVA2",NA,NA,NA,136,NA
"39UVA3",NA,NA,NA,81,NA
"39UVA4",NA,NA,NA,83,NA
"39UVB1",NA,NA,NA,129,NA
"39UVB2",NA,NA,NA,133,NA
"39UVB3",NA,NA,NA,130,NA
"39UVB4",NA,NA,NA,133,NA
"39UVP1",NA,NA,NA,9,NA
"39UVP2",NA,NA,NA,11,NA
"39UVP3",NA,NA,NA,18,NA
"39UVP4",NA,NA,NA,29,NA
"39UVQ1",NA,NA,NA,61,NA
"39UVQ2",NA,NA,NA,81,NA
"39UVQ3",NA,NA,NA,68,NA
"39UVQ4",NA,NA,NA,74,NA
"39UVR1",NA,NA,NA,8,NA
"39UVR2",NA,NA,NA,21,NA
"39UVR3",NA,NA,NA,37,NA
"39UVR4",NA,NA,NA,56,NA
"39UVS1",NA,NA,NA,124,NA
"39UVS2",NA,NA,NA,41,NA
"39UVS3",NA,NA,NA,19,NA
"39UVS4",NA,NA,NA,5,NA
"39UVT1",NA,NA,NA,140,NA
"39UVT2",NA,NA,NA,126,NA
"39UVT3",NA,NA,NA,92,NA
"39UVT4",NA,NA,NA,98,NA
"39UVU1",NA,NA,NA,141,NA
"39UVU2",NA,NA,NA,69,NA
"39UVU3",NA,NA,NA,124,NA
"39UVU4",NA,NA,NA,77,NA
"39UVV1",NA,NA,NA,120,NA
"39UVV2",NA,NA,NA,157,NA
"39UVV3",NA,NA,NA,74,NA
"39UVV4",NA,NA,NA,101,NA
"39UWA1",NA,NA,NA,111,NA
"39UWA2",NA,NA,NA,80,NA
"39UWA3",NA,NA,NA,77,NA
"39UWA4",NA,NA,NA,56,NA
"39UWB1",NA,NA,NA,127,NA
"39UWB2",NA,NA,NA,132,NA
"39UWB3",NA,NA,NA,160,NA
"39UWB4",NA,NA,NA,137,NA
"39UWP1",NA,NA,NA,58,NA
"39UWP2",NA,NA,NA,58,NA
"39UWP3",NA,NA,NA,55,NA
"39UWQ1",NA,NA,NA,51,NA
"39UWQ2",NA,NA,NA,47,NA
"39UWQ3",NA,NA,NA,49,NA
"39UWQ4",NA,NA,NA,73,NA
"39UWR1",NA,NA,NA,59,NA
"39UWR2",NA,NA,NA,46,NA
"39UWS1",NA,NA,NA,81,NA
"39UWS2",NA,NA,NA,63,NA
"39UWS3",NA,NA,NA,45,NA
"39UWT1",NA,NA,NA,105,NA
"39UWT2",NA,NA,NA,94,NA
"39UWT3",NA,NA,NA,90,NA
"39UWT4",NA,NA,NA,44,NA
"39UWU1",NA,NA,NA,100,NA
"39UWU2",NA,NA,NA,64,NA
"39UWU3",NA,NA,NA,128,NA
"39UWU4",NA,NA,NA,114,NA
"39UWV1",NA,NA,NA,83,NA
"39UWV2",NA,NA,NA,74,NA
"39UWV3",NA,NA,NA,64,NA
"39UWV4",NA,NA,NA,105,NA
"39UXA1",NA,NA,NA,79,NA
"39UXA2",NA,NA,NA,80,NA
"39UXA3",NA,NA,NA,115,NA
"39UXA4",NA,NA,NA,114,NA
"39UXB1",NA,NA,NA,103,NA
"39UXB2",NA,NA,NA,107,NA
"39UXB3",NA,NA,NA,141,NA
"39UXB4",NA,NA,NA,113,NA
"39UXT1",NA,NA,NA,81,NA
"39UXT2",NA,NA,NA,127,NA
"39UXT3",NA,NA,NA,78,NA
"39UXT4",NA,NA,NA,123,NA
"39UXU1",NA,NA,NA,95,NA
"39UXU2",NA,NA,NA,91,NA
"39UXU3",NA,NA,NA,56,NA
"39UXU4",NA,NA,NA,83,NA
"39UXV1",NA,NA,NA,83,NA
"39UXV2",NA,NA,NA,74,NA
"39UXV3",NA,NA,NA,65,NA
"39UXV4",NA,NA,NA,85,NA
"39VUC1",NA,NA,NA,123,NA
"39VUC2",NA,NA,NA,151,NA
"39VUC3",NA,NA,NA,117,NA
"39VUC4",NA,NA,NA,145,NA
"39VUD1",NA,NA,NA,120,NA
"39VUD2",NA,NA,NA,99,NA
"39VUD3",NA,NA,NA,125,NA
"39VUD4",NA,NA,NA,110,NA
"39VUE3",NA,NA,NA,156,NA
"39VUE4",NA,NA,NA,132,NA
"39VUF3",NA,NA,NA,117,NA
"39VUF4",NA,NA,NA,139,NA
"39VUG3",NA,NA,NA,119,NA
"39VUG4",NA,NA,NA,108,NA
"39VUH3",NA,NA,NA,91,NA
"39VUH4",NA,NA,NA,141,NA
"39VUJ3",NA,NA,NA,107,NA
"39VUJ4",NA,NA,NA,107,NA
"39VUK3",NA,NA,NA,82,NA
"39VUK4",NA,NA,NA,90,NA
"39VUL3",NA,NA,NA,91,NA
"39VUL4",NA,NA,NA,79,NA
"39VVC1",NA,NA,NA,131,NA
"39VVC2",NA,NA,NA,145,NA
"39VVC3",NA,NA,NA,137,NA
"39VVC4",NA,NA,NA,133,NA
"39VVD1",NA,NA,NA,159,NA
"39VVD2",NA,NA,NA,154,NA
"39VVD3",NA,NA,NA,137,NA
"39VVD4",NA,NA,NA,150,NA
"39VVE1",NA,NA,NA,154,NA
"39VVE2",NA,NA,NA,133,NA
"39VVE3",NA,NA,NA,173,NA
"39VVE4",NA,NA,NA,143,NA
"39VVF1",NA,NA,NA,114,NA
"39VVF2",NA,NA,NA,154,NA
"39VVF3",NA,NA,NA,132,NA
"39VVF4",NA,NA,NA,146,NA
"39VVG1",NA,NA,NA,54,NA
"39VVG2",NA,NA,NA,106,NA
"39VVG3",NA,NA,NA,82,NA
"39VVG4",NA,NA,NA,104,NA
"39VVH1",NA,NA,NA,60,NA
"39VVH2",NA,NA,NA,63,NA
"39VVH3",NA,NA,NA,58,NA
"39VVH4",NA,NA,NA,90,NA
"39VVJ1",NA,NA,NA,74,NA
"39VVJ2",NA,NA,NA,83,NA
"39VVJ3",NA,NA,NA,111,NA
"39VVJ4",NA,NA,NA,28,NA
"39VVK1",NA,NA,NA,76,NA
"39VVK2",NA,NA,NA,62,NA
"39VVK3",NA,NA,NA,78,NA
"39VVK4",NA,NA,NA,75,NA
"39VVL1",NA,NA,NA,62,NA
"39VVL2",NA,NA,NA,75,NA
"39VVL3",NA,NA,NA,59,NA
"39VVL4",NA,NA,NA,64,NA
"39VWC1",NA,NA,NA,95,NA
"39VWC2",NA,NA,NA,159,NA
"39VWC3",NA,NA,NA,138,NA
"39VWC4",NA,NA,NA,138,NA
"39VWD1",NA,NA,NA,137,NA
"39VWD2",NA,NA,NA,151,NA
"39VWD3",NA,NA,NA,133,NA
"39VWD4",NA,NA,NA,132,NA
"39VWE1",NA,NA,NA,144,NA
"39VWE2",NA,NA,NA,140,NA
"39VWE3",NA,NA,NA,131,NA
"39VWE4",NA,NA,NA,121,NA
"39VWF1",NA,NA,NA,125,NA
"39VWF2",NA,NA,NA,129,NA
"39VWF3",NA,NA,NA,134,NA
"39VWF4",NA,NA,NA,152,NA
"39VWG1",NA,NA,NA,89,NA
"39VWG2",NA,NA,NA,113,NA
"39VWG3",NA,NA,NA,129,NA
"39VWG4",NA,NA,NA,135,NA
"39VWH1",NA,NA,NA,80,NA
"39VWH2",NA,NA,NA,88,NA
"39VWH3",NA,NA,NA,81,NA
"39VWH4",NA,NA,NA,109,NA
"39VWJ1",NA,NA,NA,95,NA
"39VWJ2",NA,NA,NA,95,NA
"39VWJ3",NA,NA,NA,107,NA
"39VWK1",NA,NA,NA,72,NA
"39VWK2",NA,NA,NA,68,NA
"39VWK3",NA,NA,NA,68,NA
"39VWK4",NA,NA,NA,90,NA
"39VWL1",NA,NA,NA,54,NA
"39VWL2",NA,NA,NA,58,NA
"39VWL3",NA,NA,NA,73,NA
"39VWL4",NA,NA,NA,67,NA
"39VXC1",NA,NA,NA,151,NA
"39VXC2",NA,NA,NA,153,NA
"39VXC3",NA,NA,NA,155,NA
"39VXC4",NA,NA,NA,161,NA
"39VXD1",NA,NA,NA,124,NA
"39VXD2",NA,NA,NA,157,NA
"39VXD3",NA,NA,NA,124,NA
"39VXD4",NA,NA,NA,152,NA
"39VXE1",NA,NA,NA,121,NA
"39VXE2",NA,NA,NA,125,NA
"39VXE3",NA,NA,NA,113,NA
"39VXE4",NA,NA,NA,122,NA
"39VXF1",NA,NA,NA,139,NA
"39VXF2",NA,NA,NA,150,NA
"39VXF3",NA,NA,NA,118,NA
"39VXF4",NA,NA,NA,104,NA
"39VXG1",NA,NA,NA,143,NA
"39VXG2",NA,NA,NA,137,NA
"39VXH1",NA,NA,NA,99,NA
"39VXH2",NA,NA,NA,130,NA
"39VXJ1",NA,NA,NA,96,NA
"39VXJ2",NA,NA,NA,94,NA
"39VXK1",NA,NA,NA,56,NA
"39VXK2",NA,NA,NA,72,NA
"39VXL1",NA,NA,NA,53,NA
"39VXL2",NA,NA,NA,55,NA
"39WUM3",NA,NA,NA,87,NA
"39WUM4",NA,NA,NA,95,NA
"39WVM1",NA,NA,NA,84,NA
"39WVM2",NA,NA,NA,91,NA
"39WVM3",NA,NA,NA,95,NA
"39WVM4",NA,NA,NA,75,NA
"39WVN4",NA,NA,NA,94,NA
"39WVQ1",NA,NA,NA,62,NA
"39WVQ2",NA,NA,NA,14,NA
"39WVR4",NA,NA,NA,68,NA
"39WVS1",NA,NA,NA,50,NA
"39WVS2",NA,NA,NA,50,NA
"39WVS3",NA,NA,NA,51,NA
"39WVT2",NA,NA,NA,44,NA
"39WWM1",NA,NA,NA,100,NA
"39WWM4",NA,NA,NA,65,NA
"39WWN1",NA,NA,NA,1,NA
"39WWN3",NA,NA,NA,2,NA
"39WWP3",NA,NA,NA,52,NA
"39WWQ3",NA,NA,NA,52,NA
"39WWQ4",NA,NA,NA,33,NA
"39WWR3",NA,NA,NA,4,NA
"39WWR4",NA,NA,NA,69,NA
"39WWS4",NA,NA,NA,49,NA
"39WWU3",NA,NA,NA,1,NA
"39WWV1",NA,NA,NA,5,NA
"39WWV2",NA,NA,NA,22,NA
"39WWV3",NA,NA,NA,3,NA
"39WWV4",NA,NA,NA,22,NA
"39WXN1",NA,NA,NA,8,NA
"39WXN2",NA,NA,NA,61,NA
"39WXP2",NA,NA,NA,40,NA
"39WXR1",NA,NA,NA,53,NA
"39WXS2",NA,NA,NA,46,NA
"39XVJ1",NA,NA,NA,15,NA
"39XWA2",NA,NA,NA,5,NA
"39XWA3",NA,NA,NA,30,NA
"39XWA4",NA,NA,NA,30,NA
"39XWJ1",NA,NA,NA,10,NA
"39YVK2",NA,NA,NA,11,NA
"39YWK2",NA,NA,NA,13,NA
"40UCB1",NA,NA,NA,142,NA
"40UCB2",NA,NA,NA,138,NA
"40UCB3",NA,NA,NA,119,NA
"40UCB4",NA,NA,NA,113,NA
"40UCC1",NA,NA,NA,51,NA
"40UCC2",NA,NA,NA,116,NA
"40UCC3",NA,NA,NA,77,NA
"40UCC4",NA,NA,NA,125,NA
"40UCD1",NA,NA,NA,102,NA
"40UCD2",NA,NA,NA,57,NA
"40UCD3",NA,NA,NA,103,NA
"40UCD4",NA,NA,NA,100,NA
"40UCE1",NA,NA,NA,67,NA
"40UCE2",NA,NA,NA,70,NA
"40UCE3",NA,NA,NA,62,NA
"40UCE4",NA,NA,NA,77,NA
"40UCF1",NA,NA,NA,71,NA
"40UCF2",NA,NA,NA,81,NA
"40UCF3",NA,NA,NA,64,NA
"40UCF4",NA,NA,NA,75,NA
"40UCG1",NA,NA,NA,83,NA
"40UCG2",NA,NA,NA,71,NA
"40UCG3",NA,NA,NA,91,NA
"40UCG4",NA,NA,NA,69,NA
"40UDB1",NA,NA,NA,104,NA
"40UDB2",NA,NA,NA,139,NA
"40UDB3",NA,NA,NA,126,NA
"40UDC1",NA,NA,NA,64,NA
"40UDC2",NA,NA,NA,61,NA
"40UDC3",NA,NA,NA,83,NA
"40UDC4",NA,NA,NA,59,NA
"40UDD1",NA,NA,NA,58,NA
"40UDD2",NA,NA,NA,57,NA
"40UDD3",NA,NA,NA,70,NA
"40UDD4",NA,NA,NA,70,NA
"40UDE1",NA,NA,NA,66,NA
"40UDE2",NA,NA,NA,52,NA
"40UDE3",NA,NA,NA,68,NA
"40UDE4",NA,NA,NA,77,NA
"40UDF1",NA,NA,NA,150,NA
"40UDF2",NA,NA,NA,78,NA
"40UDF3",NA,NA,NA,76,NA
"40UDF4",NA,NA,NA,64,NA
"40UDG1",NA,NA,NA,58,NA
"40UDG2",NA,NA,NA,107,NA
"40UDG3",NA,NA,NA,83,NA
"40UDG4",NA,NA,NA,85,NA
"40UEB1",NA,NA,NA,138,NA
"40UEB3",NA,NA,NA,143,NA
"40UEB4",NA,NA,NA,81,NA
"40UEC1",NA,NA,NA,100,NA
"40UEC2",NA,NA,NA,131,NA
"40UEC3",NA,NA,NA,84,NA
"40UEC4",NA,NA,NA,109,NA
"40UED1",NA,NA,NA,100,NA
"40UED2",NA,NA,NA,69,NA
"40UED3",NA,NA,NA,80,NA
"40UED4",NA,NA,NA,87,NA
"40UEE1",NA,NA,NA,127,NA
"40UEE2",NA,NA,NA,97,NA
"40UEE3",NA,NA,NA,149,NA
"40UEE4",NA,NA,NA,119,NA
"40UEF1",NA,NA,NA,120,NA
"40UEF2",NA,NA,NA,139,NA
"40UEF3",NA,NA,NA,107,NA
"40UEF4",NA,NA,NA,113,NA
"40UEG1",NA,NA,NA,76,NA
"40UEG2",NA,NA,NA,106,NA
"40UEG3",NA,NA,NA,106,NA
"40UEG4",NA,NA,NA,128,NA
"40UFB1",NA,NA,NA,106,NA
"40UFC1",NA,NA,NA,99,NA
"40UFC2",NA,NA,NA,90,NA
"40UFD1",NA,NA,NA,103,NA
"40UFD2",NA,NA,NA,107,NA
"40UFE1",NA,NA,NA,112,NA
"40UFE2",NA,NA,NA,108,NA
"40UFF1",NA,NA,NA,119,NA
"40UFF2",NA,NA,NA,132,NA
"40UFF3",NA,NA,NA,142,NA
"40UFF4",NA,NA,NA,125,NA
"40UFG1",NA,NA,NA,101,NA
"40UFG2",NA,NA,NA,126,NA
"40UFG3",NA,NA,NA,90,NA
"40UFG4",NA,NA,NA,113,NA
"40VCH1",NA,NA,NA,133,NA
"40VCH2",NA,NA,NA,147,NA
"40VCH3",NA,NA,NA,137,NA
"40VCH4",NA,NA,NA,70,NA
"40VCJ1",NA,NA,NA,106,NA
"40VCJ2",NA,NA,NA,144,NA
"40VCJ3",NA,NA,NA,144,NA
"40VCJ4",NA,NA,NA,143,NA
"40VCK3",NA,NA,NA,143,NA
"40VCK4",NA,NA,NA,143,NA
"40VCL3",NA,NA,NA,116,NA
"40VCL4",NA,NA,NA,135,NA
"40VCM3",NA,NA,NA,147,NA
"40VCM4",NA,NA,NA,138,NA
"40VCN3",NA,NA,NA,84,NA
"40VCN4",NA,NA,NA,116,NA
"40VCP3",NA,NA,NA,89,NA
"40VCP4",NA,NA,NA,93,NA
"40VCQ3",NA,NA,NA,77,NA
"40VCQ4",NA,NA,NA,77,NA
"40VCR3",NA,NA,NA,57,NA
"40VCR4",NA,NA,NA,83,NA
"40VDH1",NA,NA,NA,145,NA
"40VDH2",NA,NA,NA,86,NA
"40VDH3",NA,NA,NA,104,NA
"40VDH4",NA,NA,NA,82,NA
"40VDJ1",NA,NA,NA,130,NA
"40VDJ2",NA,NA,NA,123,NA
"40VDJ3",NA,NA,NA,143,NA
"40VDJ4",NA,NA,NA,130,NA
"40VDK1",NA,NA,NA,133,NA
"40VDK2",NA,NA,NA,154,NA
"40VDK3",NA,NA,NA,118,NA
"40VDK4",NA,NA,NA,146,NA
"40VDL1",NA,NA,NA,100,NA
"40VDL2",NA,NA,NA,116,NA
"40VDL3",NA,NA,NA,144,NA
"40VDL4",NA,NA,NA,106,NA
"40VDM1",NA,NA,NA,136,NA
"40VDM2",NA,NA,NA,96,NA
"40VDM3",NA,NA,NA,136,NA
"40VDM4",NA,NA,NA,132,NA
"40VDN1",NA,NA,NA,62,NA
"40VDN2",NA,NA,NA,135,NA
"40VDN3",NA,NA,NA,108,NA
"40VDN4",NA,NA,NA,136,NA
"40VDP3",NA,NA,NA,111,NA
"40VDP4",NA,NA,NA,82,NA
"40VDQ1",NA,NA,NA,80,NA
"40VDQ2",NA,NA,NA,77,NA
"40VDQ3",NA,NA,NA,79,NA
"40VDQ4",NA,NA,NA,103,NA
"40VDR1",NA,NA,NA,46,NA
"40VDR2",NA,NA,NA,51,NA
"40VDR3",NA,NA,NA,73,NA
"40VDR4",NA,NA,NA,1,NA
"40VEH1",NA,NA,NA,118,NA
"40VEH2",NA,NA,NA,74,NA
"40VEH3",NA,NA,NA,106,NA
"40VEH4",NA,NA,NA,112,NA
"40VEJ1",NA,NA,NA,144,NA
"40VEJ2",NA,NA,NA,122,NA
"40VEJ3",NA,NA,NA,122,NA
"40VEJ4",NA,NA,NA,118,NA
"40VEK1",NA,NA,NA,144,NA
"40VEK2",NA,NA,NA,89,NA
"40VEK3",NA,NA,NA,116,NA
"40VEK4",NA,NA,NA,78,NA
"40VEL1",NA,NA,NA,95,NA
"40VEL2",NA,NA,NA,121,NA
"40VEL3",NA,NA,NA,89,NA
"40VEL4",NA,NA,NA,124,NA
"40VEM1",NA,NA,NA,122,NA
"40VEM2",NA,NA,NA,102,NA
"40VEM3",NA,NA,NA,122,NA
"40VEM4",NA,NA,NA,70,NA
"40VEN1",NA,NA,NA,120,NA
"40VEN2",NA,NA,NA,118,NA
"40VEN3",NA,NA,NA,100,NA
"40VEN4",NA,NA,NA,101,NA
"40VEP1",NA,NA,NA,105,NA
"40VEP2",NA,NA,NA,100,NA
"40VEP3",NA,NA,NA,105,NA
"40VEP4",NA,NA,NA,94,NA
"40VEQ1",NA,NA,NA,98,NA
"40VEQ2",NA,NA,NA,97,NA
"40VEQ3",NA,NA,NA,123,NA
"40VEQ4",NA,NA,NA,106,NA
"40VER1",NA,NA,NA,76,NA
"40VER2",NA,NA,NA,90,NA
"40VER3",NA,NA,NA,49,NA
"40VER4",NA,NA,NA,109,NA
"40VFH1",NA,NA,NA,156,NA
"40VFH2",NA,NA,NA,113,NA
"40VFH3",NA,NA,NA,155,NA
"40VFH4",NA,NA,NA,99,NA
"40VFJ1",NA,NA,NA,83,NA
"40VFJ2",NA,NA,NA,128,NA
"40VFJ3",NA,NA,NA,143,NA
"40VFJ4",NA,NA,NA,137,NA
"40VFK1",NA,NA,NA,112,NA
"40VFK2",NA,NA,NA,110,NA
"40VFK3",NA,NA,NA,141,NA
"40VFK4",NA,NA,NA,146,NA
"40VFL1",NA,NA,NA,109,NA
"40VFL2",NA,NA,NA,114,NA
"40VFL4",NA,NA,NA,138,NA
"40VFM1",NA,NA,NA,153,NA
"40VFM2",NA,NA,NA,165,NA
"40VFN1",NA,NA,NA,95,NA
"40VFN2",NA,NA,NA,150,NA
"40VFP1",NA,NA,NA,105,NA
"40VFP2",NA,NA,NA,97,NA
"40VFQ1",NA,NA,NA,90,NA
"40VFQ2",NA,NA,NA,94,NA
"40VFR1",NA,NA,NA,74,NA
"40VFR2",NA,NA,NA,55,NA
"40WCS3",NA,NA,NA,33,NA
"40WCS4",NA,NA,NA,77,NA
"40WCT3",NA,NA,NA,10,NA
"40WDA1",NA,NA,NA,63,NA
"40WDA3",NA,NA,NA,44,NA
"40WDB4",NA,NA,NA,48,NA
"40WDD1",NA,NA,NA,1,NA
